timestamp,ticker,yahoo_symbol,price,currency,market_time
2026-05-19T11:30:03.581Z,JNJ,JNJ,228.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,PG,PG,142.39,USD,2026-05-18T20:00:47.000Z
2026-05-19T11:30:03.581Z,HD,HD,299.81,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,COST,COST,1076.47,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,ABBV,ABBV,209.41,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:03.581Z,AMD,AMD,420.99,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,MRK,MRK,112.56,USD,2026-05-18T20:00:50.000Z
2026-05-19T11:30:03.581Z,NFLX,NFLX,89.65,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,PEP,PEP,149.06,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,CVX,CVX,196.12,USD,2026-05-18T20:00:35.000Z
2026-05-19T11:30:03.581Z,TMO,TMO,442,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,WMT,WMT,133.34,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,KO,KO,81.2,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,BAC,BAC,50.69,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,ADBE,ADBE,255.64,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,QCOM,QCOM,203.64,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,CRM,CRM,179.48,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,ACN,ACN,177.55,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:03.581Z,LIN,LIN,510.86,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,ORCL,ORCL,186.61,USD,2026-05-18T20:02:57.000Z
2026-05-19T11:30:03.581Z,MCD,MCD,282.47,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,INTU,INTU,403.16,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,CSCO,CSCO,118.88,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,WFC,WFC,74.37,USD,2026-05-18T20:00:54.000Z
2026-05-19T11:30:03.581Z,DIS,DIS,103.91,USD,2026-05-18T20:00:32.000Z
2026-05-19T11:30:03.581Z,ABT,ABT,87.91,USD,2026-05-18T20:00:58.000Z
2026-05-19T11:30:03.581Z,GE,GE,285.99,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,CAT,CAT,863.95,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,VZ,VZ,46.76,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:03.581Z,TXN,TXN,300.6,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,AMAT,AMAT,413.57,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:03.581Z,AMGN,AMGN,324.39,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:03.581Z,CMG,CMG,33.75,USD,2026-05-18T20:01:06.000Z
2026-05-19T11:30:03.581Z,IBM,IBM,222.75,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,BKNG,BKNG,155.07,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.366Z,UNP,UNP,275.13,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,COP,COP,124.54,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,GS,GS,946.36,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.366Z,LOW,LOW,218.02,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,PM,PM,191.5,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,TJX,TJX,150.25,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,SPGI,SPGI,417.41,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,HON,HON,217.23,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.366Z,REGN,REGN,629.68,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:06.366Z,ISRG,ISRG,439.92,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.366Z,ETN,ETN,381.87,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,NOW,NOW,103.42,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.366Z,GEV,GEV,1012.25,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,RTX,RTX,175.95,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,ELV,ELV,394.07,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,MDT,MDT,77.32,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,PANW,PANW,247.55,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:06.366Z,BLK,BLK,1085.88,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.366Z,PFE,PFE,25.33,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,LRCX,LRCX,277.96,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:06.366Z,PLTR,PLTR,135.14,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:06.366Z,SYK,SYK,313.22,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.366Z,C,C,122.41,USD,2026-05-18T20:02:42.000Z
2026-05-19T11:30:06.366Z,MS,MS,192.69,USD,2026-05-18T20:00:55.000Z
2026-05-19T11:30:06.366Z,DE,DE,564.49,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.366Z,MU,MU,681.54,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.366Z,BSX,BSX,55.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.366Z,LMT,LMT,528.31,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,ADP,ADP,222.94,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,ADI,ADI,418.58,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,SBUX,SBUX,106.6,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:06.367Z,MDLZ,MDLZ,61.64,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,MO,MO,73.72,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,GILD,GILD,129.67,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,CB,CB,330.33,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.367Z,SHW,SHW,302.78,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,PGR,PGR,204,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,CI,CI,286.69,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,AMT,AMT,177.28,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.367Z,SCHW,SCHW,92.39,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:06.367Z,CVS,CVS,95.99,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:06.367Z,CME,CME,305.12,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,BX,BX,117.04,USD,2026-05-18T20:01:48.000Z
2026-05-19T11:30:06.367Z,CDNS,CDNS,345.99,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,T,T,24.43,USD,2026-05-18T20:00:29.000Z
2026-05-19T11:30:06.367Z,CRWD,CRWD,618.83,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:06.367Z,NOC,NOC,550,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,ZTS,ZTS,77.72,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,MCK,MCK,775.97,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,KLAC,KLAC,1756.45,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,EQIX,EQIX,1062.62,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,COF,COF,187.17,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,DHR,DHR,163.86,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,ICE,ICE,155.99,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,BMY,BMY,57.31,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,SNPS,SNPS,498.43,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,SO,SO,93.71,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,EMR,EMR,132.22,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,FTNT,FTNT,126.5,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,PYPL,PYPL,44.385,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,TGT,TGT,123.4,USD,2026-05-18T20:03:02.000Z
2026-05-19T11:30:09.116Z,PH,PH,858.43,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,NXPI,NXPI,291.68,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,WM,WM,222.73,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,COR,COR,261.87,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,MET,MET,81.41,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,HLT,HLT,318.14,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,GD,GD,343.11,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,ADSK,ADSK,243.49,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,PCAR,PCAR,111.68,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,ROST,ROST,211.08,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,MAR,MAR,359.18,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,ECL,ECL,249.21,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,ITW,ITW,249.46,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,KMB,KMB,96.54,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,NSC,NSC,320.08,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,APD,APD,293.31,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,ODFL,ODFL,204.13,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:09.116Z,TT,TT,460.42,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,CEG,CEG,262,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,CTAS,CTAS,174.51,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,CNC,CNC,58.23,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,FDX,FDX,369.72,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,AJG,AJG,207.15,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,ALL,ALL,221.21,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,AMCR,AMCR,37.49,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,AMP,AMP,471.18,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,AON,AON,326.57,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,APH,APH,121.72,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,APA,APA,40.15,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,BALL,BALL,55.8,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,BAX,BAX,17.79,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:09.116Z,BBY,BBY,57.88,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,BDX,BDX,142.35,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,BEN,BEN,31.97,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:09.116Z,BIIB,BIIB,191.91,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:09.116Z,BIO,BIO,281.82,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,BK,BK,136.58,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,BKR,BKR,66.205,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,BRO,BRO,58.69,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,BWA,BWA,61.82,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,BXP,BXP,59.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CAG,CAG,13.79,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,CAH,CAH,199.77,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CARR,CARR,64.51,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,CBOE,CBOE,366.28,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:11.884Z,CBRE,CBRE,130.44,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CCI,CCI,89.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CCK,CCK,97.16,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CHD,CHD,96.78,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CHR,CHR,1.94,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CINF,CINF,167.65,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CL,CL,89.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CLX,CLX,92.82,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CMI,CMI,677.87,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,CMS,CMS,72.13,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CNP,CNP,41.72,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,COO,COO,60.94,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CPB,CPB,20.34,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CPRT,CPRT,33.44,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CSX,CSX,46.2,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,CTVA,CTVA,81.08,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,CTRA,CTRA,32.56,USD,2026-05-06T20:04:32.000Z
2026-05-19T11:30:11.884Z,CTSH,CTSH,51.395,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:11.884Z,CUBE,CUBE,38.93,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,CW,CW,710.34,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,D,D,67.56,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,DAL,DAL,70.24,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DD,DD,48.64,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DG,DG,106.23,USD,2026-05-18T20:01:27.000Z
2026-05-19T11:30:11.884Z,DGX,DGX,189.84,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,DHI,DHI,137.49,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DLTR,DLTR,91.23,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,DOV,DOV,210.83,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DOW,DOW,38.56,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,DPZ,DPZ,308,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,DRI,DRI,193.75,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DTE,DTE,141.35,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,DUK,DUK,122.84,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:11.884Z,DVA,DVA,199.52,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DVN,DVN,49.68,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:11.884Z,DXCM,DXCM,65.09,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,EA,EA,201.05,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,EBAY,EBAY,114.43,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:11.884Z,ED,ED,106.51,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EFX,EFX,164.23,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,EG,EG,355.82,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EIX,EIX,68.44,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EL,EL,80.01,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EMN,EMN,70.94,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,ENPH,ENPH,49.69,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,EOG,EOG,142.99,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,EPAM,EPAM,100.44,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,EQH,EQH,42.78,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EQR,EQR,65.43,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EQT,EQT,57.45,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,ES,ES,68.08,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,ESS,ESS,272.24,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EVRG,EVRG,81.96,USD,2026-05-18T20:00:00.000Z
2026-05-19T11:30:14.498Z,EW,EW,82.39,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,EXC,EXC,43.97,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,EXPD,EXPD,156.77,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,EXPE,EXPE,214.99,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,EXR,EXR,139.27,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,F,F,13.03,USD,2026-05-18T20:00:28.000Z
2026-05-19T11:30:14.498Z,FANG,FANG,205.62,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FAST,FAST,44,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FCX,FCX,60.5,USD,2026-05-18T20:00:33.000Z
2026-05-19T11:30:14.498Z,FDS,FDS,224.35,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,FE,FE,44.32,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,FFIV,FFIV,379.74,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FICO,FICO,1181.82,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,FIS,FIS,43.37,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,FITB,FITB,47.94,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FMC,FMC,13.55,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,FOXA,FOXA,65.87,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FRT,FRT,114.93,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,FSLR,FSLR,233.64,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,FTV,FTV,59.01,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GIS,GIS,33.45,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GL,GL,157.35,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GLW,GLW,178.55,USD,2026-05-18T20:00:41.000Z
2026-05-19T11:30:14.498Z,GM,GM,73.1,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GMED,GMED,78.93,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,GNRC,GNRC,253.05,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,GPC,GPC,93.17,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GPN,GPN,68.67,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,GRMN,GRMN,226.89,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,GWRE,GWRE,137.09,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,GWW,GWW,1265.03,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:14.498Z,HAL,HAL,42.78,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:14.498Z,HAS,HAS,93.72,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,HBAN,HBAN,15.57,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:14.498Z,HCA,HCA,422.79,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,HIG,HIG,136.56,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,HII,HII,329.35,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,HOLX,HOLX,76.01,USD,2026-04-06T20:00:02.000Z
2026-05-19T11:30:17.163Z,HPE,HPE,33,USD,2026-05-18T20:00:40.000Z
2026-05-19T11:30:17.163Z,HPQ,HPQ,20.92,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,HRL,HRL,20.38,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,HSIC,HSIC,72.69,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,HST,HST,21.87,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,HSY,HSY,191.73,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,HUM,HUM,306,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,IDXX,IDXX,545.79,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,IEX,IEX,208.63,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,IFF,IFF,73.7,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,ILMN,ILMN,141.51,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,INCY,INCY,95.19,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,IP,IP,30.4,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,IQV,IQV,172.81,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,IR,IR,69.97,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,IRM,IRM,123.96,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,IT,IT,155.43,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,IVZ,IVZ,27.39,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,J,J,113.61,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,JBHT,JBHT,261.46,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,JCI,JCI,137.31,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,JKHY,JKHY,139.11,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,KDP,KDP,29.43,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,KEY,KEY,21.07,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KEYS,KEYS,340.48,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KHC,KHC,23.35,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,KIM,KIM,23.47,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KMI,KMI,33.78,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KMX,KMX,37.05,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KNX,KNX,69.27,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,KVUE,KVUE,17.18,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,L,L,108.01,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LH,LH,255.57,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LHX,LHX,311.16,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LKQ,LKQ,24.79,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,LNC,LNC,34.69,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LNT,LNT,72.09,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,LULU,LULU,120.26,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:17.163Z,LUV,LUV,38.36,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LVS,LVS,50.19,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LW,LW,43.65,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LYB,LYB,74.13,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:17.163Z,LYV,LYV,167.49,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:17.163Z,MCHP,MCHP,92.76,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:19.699Z,ASML,ASML,1472.39,USD,2026-05-18T20:00:01.000Z
2026-05-19T11:30:19.699Z,SAP,SAP,174.62,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:19.699Z,MC,MC,63.86,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:19.699Z,OR,OR,36.17,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:19.699Z,TTE,TTE,93.43,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:19.699Z,ALV,ALV,115.82,USD,2026-05-18T20:00:03.000Z
2026-05-19T11:30:19.699Z,SAN,SAN,11.86,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:19.699Z,SU,SU,69.73,USD,2026-05-18T20:00:02.000Z
2026-05-19T11:30:19.699Z,AIR,AIR,103.79,USD,2026-05-18T20:00:03.000Z
